mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	53/8	53/8	0.375	5/32	5/32	Chord	3/4	1	1	3/32		1/16	3/2	19								
3	3	7	7	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	20								
3	3	35/4	35/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0					f							
3	3	35/4	35/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	21								
3	3	49/8	49/8	0.375	1/32	1/32	Chord	3/4	1	2	3/32		1/16	3/2	22								
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	23								
3	3	7	7	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	24								
3	3	35/4	35/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	25								
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	26								
3	3	7	7	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	27								
3	3	35/4	35/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	28								
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	29								2
4	4	10	10	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	30		ornamentTurn						
4	4	43/4	43/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	31								
4	4	11	11	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	32								
4	4	47/4	47/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0					p							
4	4	47/4	47/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	33								
4	4	9	9	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	34								
4	4	47/4	47/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	35								
4	4	9	9	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	36								
4	4	11	11	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	37								
4	4	47/4	47/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	38								
5	5	12	12	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	39								3
5	5	13	13	0.0	1/4	1/4	Dynamic	3/4	1	1	0					pp							
5	5	13	13	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	40								
5	5	59/4	59/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0					f							
5	5	59/4	59/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	41								
5	5	12	12	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	42								
5	5	12	12	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	43								
5	5	59/4	59/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	44								
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	45								
6	6	16	16	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	46								
6	6	65/4	65/4	0.75	5/16	5/16	Chord	3/4	1	1	3/16		1/8	3/2	47								
6	6	17	17	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	48								
6	6	69/4	69/4	0.75	9/16	9/16	Chord	3/4	1	1	3/16		1/8	3/2	49								
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	50								
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	51								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	52								
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	53								
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	54								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	55								
7	7	18	18	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	56								
7	7	145/8	145/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	57								
7	7	73/4	73/4	0.75	1/16	1/16	Chord	3/4	1	1	3/16		1/8	3/2	58								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	59		ornamentMordent						
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	60								
7	7	79/4	79/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	61								
7	7	20	20	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	62								
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	63								
8	8	21	21	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	64		articStaccatissimoBelow						
8	8	85/4	85/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	65								4
8	8	43/2	43/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	66								4
8	8	87/4	87/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	67								
8	8	22	22	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	68		articStaccatissimoBelow						
8	8	89/4	89/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	69								5
8	8	45/2	45/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	70								5
8	8	91/4	91/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	71								
8	8	23	23	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	72		articStaccatissimoBelow						
8	8	93/4	93/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	73								6
8	8	47/2	47/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	74								6
8	8	95/4	95/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	75								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	76								
9	9	24	24	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	77								7
9	9	97/4	97/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	78								7
9	9	49/2	49/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	79								7
9	9	99/4	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	80								
9	9	25	25	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	81		articStaccatissimoBelow						
9	9	101/4	101/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	82								8
9	9	51/2	51/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	83								8
9	9	103/4	103/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	84								
9	9	26	26	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	85		articStaccatissimoBelow						
9	9	105/4	105/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0					p							
9	9	105/4	105/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	86								9
9	9	53/2	53/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	87								9
9	9	107/4	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	88								
10	10	27	27	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	89		articStaccatissimoBelow						
10	10	109/4	109/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	90								10
10	10	55/2	55/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	91								10
10	10	111/4	111/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	92								
10	10	28	28	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	93		articStaccatissimoAbove						11
10	10	113/4	113/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	94								11
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	95								11
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	96								
10	10	29	29	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	97		articStaccatissimoAbove						12
10	10	117/4	117/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	98								12
10	10	59/2	59/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	99								12
10	10	119/4	119/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	100								
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	101								
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	102								
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	103								
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	104								
11	11	30	30	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	105								13
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	106								13
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	107								13
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	108								
11	11	31	31	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	109								
11	11	125/4	125/4	0.0	5/16	5/16	Dynamic	3/4	2	1	0					f							
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	110								14
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	111								14
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	112								14
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	113								15
12	12	34	34	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	114								
12	12	137/4	137/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	115								
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	116								
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	117								
12	12	35	35	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	118								
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	119								
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	120								
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	121								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	122								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	123								
13	13	36	36	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	124								
13	13	36	36	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	125		ornamentShortTrill						
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	126								
13	13	37	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	127		ornamentMordent						
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	128								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	129								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	130								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	131								
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	132		articStaccatissimoBelow						
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	133		articStaccatissimoBelow						
14	14	167/4	167/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0					p							
14	14	167/4	167/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	134								
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	135		articStaccatissimoAbove						
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	136		articStaccatissimoAbove						
14	14	167/4	167/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	137								
15	15	42	42	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	138								
15	15	171/4	171/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	139								
15	15	343/8	343/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	140								
15	15	43	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	141								
15	15	179/4	179/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0					f							
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	142								
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	143								
15	15	43	43	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	144								
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	145								
16	16	45	45	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	146								
16	16	361/8	361/8	0.375	1/32	1/32	Chord	3/4	1	1	3/32		1/16	3/2	147								
16	16	91/2	91/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	148								
16	16	365/8	365/8	0.375	5/32	5/32	Chord	3/4	1	1	3/32		1/16	3/2	149								
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	150								16
16	16	47	47	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	151		ornamentTurn						
16	16	191/4	191/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	152								
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	153								
16	16	46	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	154								
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	155								
17	17	48	48	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	156								
17	17	48	48	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	157		ornamentTurn						
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	158								
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	159								17
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	160		ornamentMordent						
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	161								
17	17	48	48	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	162								
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	163								
17	17	50	50	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	164								
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	165								
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	166								18
18	18	103/2	103/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	167		ornamentMordent						
18	18	415/8	415/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	168								
18	18	52	52	0.0	1/4	1/4	Chord	3/4	1	1	0	grace32	1/32	1	169								
18	18	52	52	0.0	1/4	1/4	Chord	3/4	1	1	0	grace32	1/32	1	170								
18	18	52	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	171								
18	18	105/2	105/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	172								19
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	173		ornamentTurn						
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	174								
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	175								
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	176								
19	19	54	54	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	177		articStaccatissimoAbove						
19	19	217/4	217/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					p							
19	19	217/4	217/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	178								20
19	19	109/2	109/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	179								20
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	180								
19	19	55	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	181		articStaccatissimoAbove						
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	182								21
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	183								21
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	184								
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	185		articStaccatissimoBelow						
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	186								22
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	187								22
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	188								
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	189								
20	20	57	57	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	190		articStaccatissimoAbove						
20	20	229/4	229/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					f							
20	20	229/4	229/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	191								23
20	20	115/2	115/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	192								23
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	193								
20	20	58	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	194								24
20	20	233/4	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	195								24
20	20	117/2	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	196								24
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	197								
20	20	59	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	198								25
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	199		ornamentTurn						
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	200								26
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	201								26
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	202								
21	21	60	60	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	203		articStaccatissimoAbove						
21	21	241/4	241/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					p							
21	21	241/4	241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	204								27
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	205								27
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	206								
21	21	61	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	207		articStaccatissimoAbove						
21	21	245/4	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	208								28
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	209								28
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	210								
21	21	62	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	211		articStaccatissimoAbove						
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	212								29
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	213								29
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	214								
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	215								
22	22	63	63	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	216		articStaccatissimoAbove						
22	22	253/4	253/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					f							
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	217								30
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	218								30
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	219								
22	22	64	64	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	220								31
22	22	257/4	257/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	221								31
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	222								31
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	223								
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	224								32
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	225		ornamentShortTrill						
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	226								33
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	227								33
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	228								
23	23	66	66	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	229		articStaccatissimoAbove						
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	230								
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	231								
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	232								34
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	233								
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	234		articStaccatissimoAbove						
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	235								
24	24	70	70	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	236								
24	24	71	71	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p							
24	24	71	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	237								
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	238								
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	239								
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	240								
24	24	69	69	0.75	0	0	Chord	3/4	1	2	3/16		1/8	3/2	241								
24	24	279/4	279/4	0.125	3/16	3/16	Chord	3/4	1	2	1/32		1/32	1	242								
24	24	559/8	559/8	0.125	7/32	7/32	Chord	3/4	1	2	1/32		1/32	1	243								
24	24	70	70	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	244								
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	245								
24	24	69	69	0.75	0	0	Chord	3/4	1	3	3/16		1/8	3/2	246								
24	24	279/4	279/4	0.125	3/16	3/16	Chord	3/4	1	3	1/32		1/32	1	247								
24	24	559/8	559/8	0.125	7/32	7/32	Chord	3/4	1	3	1/32		1/32	1	248								
25	25	72	72	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	249								
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	250		ornamentTurn						
25	25	73	73	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	251								
25	25	72	72	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	252								
25	25	73	73	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	253								
26	26	75	75	0.0	0	0	Dynamic	3/4	1	1	0					f							
26	26	75	75	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	254								35
26	26	301/4	301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	255								35
26	26	151/2	151/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	256								35
26	26	303/4	303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	257								
26	26	76	76	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	258								
26	26	77	77	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	259								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	260								
26	26	77	77	0.0	1/2	1/2	Chord	3/4	1	2	0	grace16	1/16	1	261								
26	26	77	77	0.0	1/2	1/2	Chord	3/4	1	2	0	grace16	1/16	1	262								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	263								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	264								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	265								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	266								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	267								
27	27	78	78	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	268								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	269								
