mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
3	3	33/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32			1/32	1	41						
3	3	67/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32			1/32	1	42						
3	3	17/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32			1/32	1	43						
3	3	69/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32			1/32	1	44						
3	3	35/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32			1/32	1	45						
3	3	71/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32			1/32	1	46						
3	3	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	47						
3	3	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	48						
4	4	51/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	49						
4	4	13	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24			1/16	2/3	50						6
4	4	79/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24			1/16	2/3	51						6
4	4	40/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24			1/16	2/3	52						
4	4	27/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24			1/16	2/3	53						7
4	4	41/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24			1/16	2/3	54						7
4	4	83/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24			1/16	2/3	55						
4	4	14	0.0	1/2	1/2	Dynamic	4/4	1	1	0						p					
4	4	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	56						8
4	4	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	57		ornamentTurn				
4	4	12	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	58						
4	4	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	59						
5	5	16	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	60		ornamentTurn				
5	5	67/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	61						
5	5	17	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	62						9
5	5	69/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	63						
5	5	35/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	64						10
5	5	71/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	65						
5	5	18	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	66						11
5	5	73/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	67						
5	5	37/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	68						12
5	5	75/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	69						
5	5	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	70						
5	5	18	1.0	1/2	1/2	Chord	4/4	1	4	1/4			1/4	1	71						
5	5	19	1.0	3/4	3/4	Chord	4/4	1	4	1/4			1/4	1	72						
5	5	16	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	73						
5	5	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	74						
5	5	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	75						
5	5	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	76						
5	5	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	77						
5	5	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	78						
5	5	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	79						
5	5	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	80						
6	6	20	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	81		ornamentTurn				
6	6	83/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	82						
6	6	21	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	83						13
6	6	85/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	84						
6	6	43/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	85						14
6	6	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	86						
6	6	22	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	87						15
6	6	89/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	88						
6	6	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	89						16
6	6	91/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	90						
6	6	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	91						
6	6	95/4	0.0	15/16	15/16	Dynamic	4/4	1	1	0						f					
6	6	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	92						
6	6	22	1.0	1/2	1/2	Chord	4/4	1	4	1/4			1/4	1	93						
6	6	23	1.0	3/4	3/4	Chord	4/4	1	4	1/4			1/4	1	94						
6	6	20	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	95						
6	6	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	96						
6	6	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	97						
6	6	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	98						
6	6	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	99						
6	6	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	100						
6	6	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	101						
6	6	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	102						
7	7	24	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	103						17
7	7	99/4	0.0	3/16	3/16	Dynamic	4/4	1	1	0						p					17
7	7	99/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	104						17
7	7	199/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	105						
7	7	25	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	106						18
7	7	101/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	107						
7	7	103/4	0.0	7/16	7/16	Dynamic	4/4	1	1	0						f					
7	7	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	108						
7	7	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	109						19
7	7	107/4	0.0	11/16	11/16	Dynamic	4/4	1	1	0						p					19
7	7	107/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	110						19
7	7	215/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	111						
7	7	27	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	112						20
7	7	109/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	113						
7	7	111/4	0.0	15/16	15/16	Dynamic	4/4	1	1	0						f					
7	7	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	114						
7	7	24	1.0	0	0	Chord	4/4	1	2	1/4			1/4	1	115						
7	7	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4			1/4	1	116						
7	7	24	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	117						
7	7	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	118						
7	7	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	119						
7	7	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	120						
7	7	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	121						
7	7	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	122						
7	7	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	123						
7	7	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	124						
8	8	28	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	125						21
8	8	113/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	126						21
8	8	227/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	127						21
8	8	57/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	128						21
8	8	115/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	129						
8	8	29	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	130						22
8	8	117/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	131						
8	8	59/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	132						23
8	8	119/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	133						
8	8	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	134						24
8	8	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	135		ornamentTurn				
8	8	28	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	136						
8	8	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	137						
8	8	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	138						
8	8	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	139						
8	8	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	140						
8	8	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	141						
8	8	31	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	142						
8	8	125/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	143						
8	8	63/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	144						
8	8	127/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	145						
9	9	32	0.16666666666666666	0	0	Chord	4/4	1	1	1/24			1/16	2/3	146						
9	9	193/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24			1/16	2/3	147						
9	9	97/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24			1/16	2/3	148						
9	9	65/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24			1/16	2/3	149						
9	9	98/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24			1/16	2/3	150						
9	9	197/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24			1/16	2/3	151						
9	9	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	152		articStaccatissimoBelow				
9	9	34	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	153						
9	9	137/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	154						
9	9	275/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	155						
9	9	69/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	156						
9	9	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	157						
9	9	35	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	158						
9	9	141/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	159						
9	9	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	160						
9	9	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	161						
9	9	32	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	162						
9	9	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	163						
9	9	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	164						
9	9	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	165						
9	9	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	166						
9	9	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	167						
9	9	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	168						
9	9	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	169						
10	10	36	0.16666666666666666	0	0	Chord	4/4	1	1	1/24			1/16	2/3	170						
10	10	217/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24			1/16	2/3	171						
10	10	109/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24			1/16	2/3	172						
10	10	73/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24			1/16	2/3	173						
10	10	110/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24			1/16	2/3	174						
10	10	221/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24			1/16	2/3	175						
10	10	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	176		articStaccatissimoBelow				
10	10	38	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24			1/16	2/3	177						
10	10	229/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24			1/16	2/3	178						
10	10	115/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24			1/16	2/3	179						
10	10	77/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24			1/16	2/3	180						
10	10	116/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24			1/16	2/3	181						
10	10	233/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24			1/16	2/3	182						
10	10	39	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24			1/16	2/3	183						
10	10	235/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24			1/16	2/3	184						
10	10	118/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24			1/16	2/3	185						
10	10	79/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24			1/16	2/3	186						
10	10	119/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24			1/16	2/3	187						
10	10	239/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24			1/16	2/3	188						
10	10	36	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	189						
10	10	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	190						
10	10	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	191						
10	10	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	192						
10	10	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	193						
10	10	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	194						
10	10	315/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32			1/32	1	195						
10	10	79/2	0.375	7/8	7/8	Chord	4/4	2	1	3/32			1/16	3/2	196						
10	10	319/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32			1/32	1	197						
11	11	40	0.0	0	0	Dynamic	4/4	1	1	0						f					
11	11	40	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	198						
11	11	161/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	199						
11	11	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	200						
11	11	41	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24			1/16	2/3	201						
11	11	247/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24			1/16	2/3	202						
11	11	124/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24			1/16	2/3	203						
11	11	83/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24			1/16	2/3	204						
11	11	125/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24			1/16	2/3	205						
11	11	251/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24			1/16	2/3	206						
11	11	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	207						25
11	11	43	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p					
11	11	43	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	208						
11	11	173/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	209						
11	11	87/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	210						
11	11	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	211						
11	11	40	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	212						
11	11	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	213						
11	11	85/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0						p					
11	11	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	214						
11	11	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	215						
12	12	44	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	216						26
12	12	177/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	217						
12	12	89/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	218						27
12	12	179/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	219						
12	12	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	220						28
12	12	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	221						
12	12	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	222						29
12	12	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	223						
12	12	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	224						30
12	12	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	225		ornamentTurn				
12	12	46	1.0	1/2	1/2	Chord	4/4	1	4	1/4			1/4	1	226						31
12	12	47	0.5	3/4	3/4	Chord	4/4	1	4	1/8			1/8	1	227						
12	12	44	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	228						
12	12	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	229						
12	12	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	230						32
12	12	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	231						
12	12	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	232						
13	13	48	0.0	0	0	Dynamic	4/4	1	1	0						f					
13	13	48	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	233						
13	13	193/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	234						
13	13	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	235						
13	13	49	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24			1/16	2/3	236						
13	13	295/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24			1/16	2/3	237						
13	13	148/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24			1/16	2/3	238						
13	13	99/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24			1/16	2/3	239						
13	13	149/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24			1/16	2/3	240						
13	13	299/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24			1/16	2/3	241						
13	13	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	242		articStaccatissimoAbove				
13	13	51	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24			1/16	2/3	243						
13	13	307/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24			1/16	2/3	244						
13	13	154/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24			1/16	2/3	245						
13	13	103/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24			1/16	2/3	246						
13	13	155/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24			1/16	2/3	247						
13	13	311/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24			1/16	2/3	248						
13	13	49	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	249						
13	13	101/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8			1/8	1	250		articStaccatissimoBelow				
14	14	53	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	251		ornamentUpPrall				
14	14	215/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	252						
14	14	431/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	253						
14	14	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	254		articStaccatissimoAbove				
14	14	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	255		articStaccatissimoAbove				
14	14	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	256						
14	14	52	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	257						
14	14	54	0.75	1/2	1/2	Chord	4/4	2	2	3/16			1/8	3/2	258						
14	14	219/4	0.125	11/16	11/16	Chord	4/4	2	2	1/32			1/32	1	259						
14	14	439/8	0.125	23/32	23/32	Chord	4/4	2	2	1/32			1/32	1	260						
14	14	55	0.5	3/4	3/4	Chord	4/4	2	2	1/8			1/8	1	261		articStaccatissimoAbove				
15	15	113/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0						p					
15	15	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	262						
15	15	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	263						
15	15	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	264						
15	15	58	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	265						33
15	15	235/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	266						33
15	15	471/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	267						
15	15	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	268						
15	15	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	269						
15	15	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	270						
15	15	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	271						
15	15	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	272						
15	15	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	273						
16	16	121/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0						mf					
16	16	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	274						
16	16	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	275						
16	16	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	276						
16	16	62	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	277						34
16	16	251/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	278						34
16	16	503/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	279						
16	16	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	280						
16	16	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	281						
16	16	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	282						
16	16	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	283						
16	16	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	284						
16	16	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	285						
