mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	46								
6	6	15	15	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	47								
6	6	15	15	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	48								
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	49								7
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	50								
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	51								8
6	6	17	17	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	52								8
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	53								
6	6	15	15	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	54								
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	55								
6	6	16	16	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	56								
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	57								
6	6	17	17	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	58								
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	59								
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	60		ornamentTurn						9
7	7	37/2	37/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	61								
7	7	151/8	151/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	62								
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	63								
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	64								
7	7	20	20	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	65								
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	66								
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	67								
7	7	20	20	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	68								
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	69								
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	70								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	71								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	72								
8	8	21	21	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	73								
8	8	21	21	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	74								
8	8	21	21	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	75								10
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	76								
8	8	45/2	45/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p							
8	8	45/2	45/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	77								11
8	8	91/4	91/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	78								
8	8	47/2	47/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	79								12
8	8	95/4	95/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	80								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	81								
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	82								
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	83								
9	9	24	24	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	84								13
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	85								
9	9	51/2	51/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	86								14
9	9	103/4	103/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	87								
9	9	53/2	53/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	88								15
9	9	107/4	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	89								
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	90								
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	91								
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	92								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	93								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	94								
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	95								16
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	96								
10	10	57/2	57/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					f							
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	97								17
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	98								
10	10	59/2	59/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	99								18
10	10	119/4	119/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	100								
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	101								
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	102								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	103								
11	11	30	30	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	104								
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	105								19
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	106								
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	107								
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	108								
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	109								
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	110								
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	111								
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	112								
11	11	30	30	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	113								
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	114								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	115								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	116								
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	117								20
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	118								
12	12	69/2	69/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	119								
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	120								
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	121								
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	122								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	123								
13	13	36	36	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	124								
13	13	73/2	73/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	125								
13	13	75/2	75/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	126								
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	127								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	128								21
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	129								21
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	130								
14	14	39	39	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	131								
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	132								22
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	133								22
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	134								
14	14	39	39	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	135								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	136								23
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	137								
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	138								
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	139								
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	140								
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	141								
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	142								
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	143								24
15	15	85/2	85/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	144								
15	15	87/2	87/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	145								
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	146								
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	147								25
15	15	43	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	148								
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	149								26
15	15	44	44	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	150								
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	151								
16	16	45	45	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	152								
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	153								27
16	16	46	46	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	154								27
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	155								27
16	16	47	47	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	156								27
16	16	95/2	95/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0					f							
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	157								
16	16	45	45	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	158								
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	159								
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	160								
17	17	48	48	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	161								
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	162								
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	163								
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	164								
17	17	48	48	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	165								
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	166								28
17	17	49	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	167								28
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	168								
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	169								
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	170								
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	171								29
18	18	52	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	172								29
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	173								29
18	18	53	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	174								29
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	175								
18	18	51	51	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	176								
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	177								30
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	178								30
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	179								30
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	180								30
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	181								
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	182								
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	183								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	184								31
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	185		ornamentTrill						
19	19	54	54	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	186								
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	187								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	188								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	189								
20	20	57	57	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	190								
20	20	115/2	115/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p							
20	20	115/2	115/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	191								32
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	192								
20	20	117/2	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	193								33
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	194								
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	195								34
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	196								
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	197								
20	20	58	58	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p							
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	198								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	199								
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	200								
21	21	121/2	121/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					f							
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	201								35
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	202								
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	203								36
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	204								
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	205								37
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	206								
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	207								
21	21	61	61	0.0	1/4	1/4	Dynamic	3/4	2	1	0					f							
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	208								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	209								
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	210								
22	22	127/2	127/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p							
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	211								38
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	212								38
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	213								38
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	214								38
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	215								
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	216								
22	22	64	64	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p							
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	217								
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	218								
23	23	66	66	0.0	0	0	Dynamic	3/4	1	1	0					p							
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	219								39
23	23	133/2	133/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					f							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	220								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	221								40
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	222								40
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	223								
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	224								
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	225								
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	226								
24	24	69	69	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	227								
24	24	139/2	139/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	228								
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	229								41
24	24	71	71	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	230								41
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	231								
24	24	69	69	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	232								
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	233								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	234								
25	25	72	72	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	235								
25	25	433/6	433/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	236								
25	25	217/3	217/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	237								
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	238								
25	25	147/2	147/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					f							
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	239								42
25	25	74	74	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	240								42
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	241								
25	25	72	72	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	242								
25	25	145/2	145/2	0.0	1/8	1/8	Dynamic	3/4	2	1	0					f							
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	243								43
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	244								43
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	245								43
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	246								43
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	247								
26	26	75	75	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	248		ornamentTurn						
26	26	151/2	151/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	249								
26	26	607/8	607/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	250								
26	26	76	76	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	251								
26	26	76	76	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	252								
26	26	153/2	153/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	253								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	254								
26	26	75	75	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	255								
26	26	76	76	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	256								
26	26	153/2	153/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	257								
26	26	307/4	307/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	258								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	259								44
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	260								
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	261								
26	26	76	76	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	262								
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	263								
27	27	78	78	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	264								
27	27	78	78	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	265								
27	27	78	78	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	266								45
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	267								
27	27	159/2	159/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	268								
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	269								
27	27	78	78	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	270								
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	271								46
27	27	79	79	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	272								46
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	273								46
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	274								46
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	275								
28	28	81	81	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	276								
28	28	163/2	163/2	0.0	1/8	1/8	Chord	3/4	1	1	0	grace16	1/16	1	277								
