mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
7	7	79/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	61					
7	7	20	0.75	1/2	1/2	Chord	3/4	2	1	3/16			1/8	3/2	62					
7	7	83/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	63					
8	8	21	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	64		articStaccatissimoBelow			
8	8	85/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	65					4
8	8	43/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	66					4
8	8	87/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	67					
8	8	22	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	68		articStaccatissimoBelow			
8	8	89/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	69					5
8	8	45/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	70					5
8	8	91/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	71					
8	8	23	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	72		articStaccatissimoBelow			
8	8	93/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	73					6
8	8	47/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	74					6
8	8	95/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	75					
8	8	21	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	76					
9	9	24	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	77					7
9	9	97/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	78					7
9	9	49/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	79					7
9	9	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	80					
9	9	25	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	81		articStaccatissimoBelow			
9	9	101/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	82					8
9	9	51/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	83					8
9	9	103/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	84					
9	9	26	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	85		articStaccatissimoBelow			
9	9	105/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0						p				
9	9	105/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	86					9
9	9	53/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	87					9
9	9	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	88					
10	10	27	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	89		articStaccatissimoBelow			
10	10	109/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	90					10
10	10	55/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	91					10
10	10	111/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	92					
10	10	28	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	93		articStaccatissimoAbove			11
10	10	113/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	94					11
10	10	57/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	95					11
10	10	115/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	96					
10	10	29	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	97		articStaccatissimoAbove			12
10	10	117/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	98					12
10	10	59/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	99					12
10	10	119/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	100					
11	11	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	101					
11	11	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	102					
11	11	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	103					
11	11	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	104					
11	11	30	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	105					13
11	11	121/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	106					13
11	11	61/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	107					13
11	11	123/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	108					
11	11	31	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	109					
11	11	125/4	0.0	5/16	5/16	Dynamic	3/4	2	1	0						f				
11	11	125/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	110					14
11	11	63/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	111					14
11	11	127/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	112					14
12	12	33	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	113					15
12	12	34	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	114					
12	12	137/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	115					
12	12	69/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	116					
12	12	139/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	117					
12	12	35	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	118					
12	12	141/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	119					
12	12	71/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	120					
12	12	143/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	121					
12	12	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	122					
12	12	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	123					
13	13	36	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	124					
13	13	36	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	125		ornamentShortTrill			
13	13	73/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	126					
13	13	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	127		ornamentMordent			
13	13	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	128					
13	13	36	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	129					
13	13	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	130					
13	13	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	131					
14	14	39	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	132		articStaccatissimoBelow			
14	14	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	133		articStaccatissimoBelow			
14	14	167/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0						p				
14	14	167/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	134					
14	14	39	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	135		articStaccatissimoAbove			
14	14	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	136		articStaccatissimoAbove			
14	14	167/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	137					
15	15	42	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	138					
15	15	171/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	139					
15	15	343/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	140					
15	15	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	141					
15	15	179/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0						f				
15	15	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	142					
15	15	42	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	143					
15	15	43	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	144					
15	15	179/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	145					
16	16	45	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	146					
16	16	361/8	0.375	1/32	1/32	Chord	3/4	1	1	3/32			1/16	3/2	147					
16	16	91/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	148					
16	16	365/8	0.375	5/32	5/32	Chord	3/4	1	1	3/32			1/16	3/2	149					
16	16	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	150					16
16	16	47	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	151		ornamentTurn			
16	16	191/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	152					
16	16	45	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	153					
16	16	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	154					
16	16	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	155					
17	17	48	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	156					
17	17	48	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	157		ornamentTurn			
17	17	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	158					
17	17	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	159					17
17	17	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	160		ornamentMordent			
17	17	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	161					
17	17	48	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	162					
17	17	199/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	163					
17	17	50	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	164					
17	17	203/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	165					
18	18	51	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	166					18
18	18	103/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32			1/16	3/2	167		ornamentMordent			
18	18	415/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	168					
18	18	52	0.0	1/4	1/4	Chord	3/4	1	1	0	grace32		1/32	1	169					
18	18	52	0.0	1/4	1/4	Chord	3/4	1	1	0	grace32		1/32	1	170					
18	18	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	171					
18	18	105/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	172					19
18	18	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	173		ornamentTurn			
18	18	51	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	174					
18	18	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	175					
18	18	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	176					
19	19	54	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	177		articStaccatissimoAbove			
19	19	217/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0						p				
19	19	217/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	178					20
19	19	109/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	179					20
19	19	219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	180					
19	19	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	181		articStaccatissimoAbove			
19	19	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	182					21
19	19	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	183					21
19	19	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	184					
19	19	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	185		articStaccatissimoBelow			
19	19	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	186					22
19	19	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	187					22
19	19	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	188					
19	19	54	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	189					
20	20	57	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	190		articStaccatissimoAbove			
20	20	229/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0						f				
20	20	229/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	191					23
20	20	115/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	192					23
20	20	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	193					
20	20	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	194					24
20	20	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	195					24
20	20	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	196					24
20	20	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	197					
20	20	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	198					25
20	20	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	199		ornamentTurn			
20	20	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	200					26
20	20	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	201					26
20	20	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	202					
21	21	60	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	203		articStaccatissimoAbove			
21	21	241/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0						p				
21	21	241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	204					27
21	21	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	205					27
21	21	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	206					
21	21	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	207		articStaccatissimoAbove			
21	21	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	208					28
21	21	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	209					28
21	21	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	210					
21	21	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	211		articStaccatissimoAbove			
21	21	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	212					29
21	21	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	213					29
21	21	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	214					
21	21	60	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	215					
22	22	63	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	216		articStaccatissimoAbove			
22	22	253/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0						f				
22	22	253/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	217					30
22	22	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	218					30
22	22	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	219					
22	22	64	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	220					31
22	22	257/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	221					31
22	22	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	222					31
22	22	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	223					
22	22	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	224					32
22	22	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	225		ornamentShortTrill			
22	22	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	226					33
22	22	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	227					33
22	22	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	228					
23	23	66	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	229		articStaccatissimoAbove			
23	23	67	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	230					
23	23	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	231					
23	23	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	232					34
23	23	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	233					
23	23	66	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	234		articStaccatissimoAbove			
24	24	69	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	235					
24	24	70	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	236					
24	24	71	0.0	1/2	1/2	Dynamic	3/4	1	1	0						p				
24	24	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	237					
24	24	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	238					
24	24	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	239					
24	24	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	240					
24	24	69	0.75	0	0	Chord	3/4	1	2	3/16			1/8	3/2	241					
24	24	279/4	0.125	3/16	3/16	Chord	3/4	1	2	1/32			1/32	1	242					
24	24	559/8	0.125	7/32	7/32	Chord	3/4	1	2	1/32			1/32	1	243					
24	24	70	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	244					
24	24	287/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	245					
24	24	69	0.75	0	0	Chord	3/4	1	3	3/16			1/8	3/2	246					
24	24	279/4	0.125	3/16	3/16	Chord	3/4	1	3	1/32			1/32	1	247					
24	24	559/8	0.125	7/32	7/32	Chord	3/4	1	3	1/32			1/32	1	248					
25	25	72	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	249					
25	25	72	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	250		ornamentTurn			
25	25	73	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	251					
25	25	72	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	252					
25	25	73	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	253					
26	26	75	0.0	0	0	Dynamic	3/4	1	1	0						f				
26	26	75	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	254					35
26	26	301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	255					35
26	26	151/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	256					35
26	26	303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	257					
26	26	76	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	258					
26	26	77	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	259					
26	26	153/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	260					
26	26	77	0.0	1/2	1/2	Chord	3/4	1	2	0	grace16		1/16	1	261					
26	26	77	0.0	1/2	1/2	Chord	3/4	1	2	0	grace16		1/16	1	262					
26	26	77	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	263					
26	26	155/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	264					
26	26	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	265					
26	26	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	266					
26	26	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	267					
27	27	78	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	268					
27	27	79	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	269					
27	27	319/4	0.0	7/16	7/16	Dynamic	3/4	1	1	0						p				
27	27	80	0.375	1/2	1/2	Chord	3/4	1	1	3/32			1/16	3/2	270					
27	27	643/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	271					
27	27	161/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	272					
27	27	645/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	273					
27	27	323/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	274					
27	27	647/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	275					
27	27	78	0.75	0	0	Chord	3/4	1	2	3/16			1/8	3/2	276					
27	27	315/4	0.125	3/16	3/16	Chord	3/4	1	2	1/32			1/32	1	277					
27	27	631/8	0.125	7/32	7/32	Chord	3/4	1	2	1/32			1/32	1	278					
27	27	79	0.75	1/4	1/4	Chord	3/4	1	2	3/16			1/8	3/2	279		ornamentTurn			
27	27	319/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	280					
27	27	323/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	281					
27	27	78	0.75	0	0	Chord	3/4	2	1	3/16			1/8	3/2	282					
27	27	315/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32			1/32	1	283					
27	27	631/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32			1/32	1	284					
27	27	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	285					
28	28	81	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	286					
28	28	81	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	287		ornamentTurn			
28	28	82	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	288					
28	28	81	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	289					
28	28	82	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	290					
